datetime,value,predict
2012-09-25 12:00:00,6157.5,6190.3866017071
2012-09-26 12:00:00,6179.8,6190.076090488594
2012-09-27 12:00:00,6158.3,6177.947229239627
2012-09-28 12:00:00,6180.4,6176.969776165991
2012-09-29 12:00:00,6118.1,6182.575330886115
2012-09-30 12:00:00,6191.7,6172.284761736593
2012-10-01 12:00:00,6196.0,6162.330610983862
2012-10-02 12:00:00,6194.6,6171.980934792469
2012-10-03 12:00:00,6178.0,6157.382038721856
2012-10-04 12:00:00,6193.4,6161.419599314166
2012-10-05 12:00:00,6221.3,6177.806935837764
2012-10-06 12:00:00,6295.3,6178.799722560096
2012-10-07 12:00:00,6328.1,6178.626191537116
2012-10-08 12:00:00,6358.1,6175.2597250034105
