datetime,value,predict
2012-09-25 12:00:00,15908.5,15885.616041872165
2012-09-26 12:00:00,15913.8,15880.544102528478
2012-09-27 12:00:00,15958.7,15911.715066225921
2012-09-28 12:00:00,15937.5,15915.761583114905
2012-09-29 12:00:00,15982.1,15905.674239747614
2012-09-30 12:00:00,16112.5,15925.841449098489
2012-10-01 12:00:00,16236.4,15912.02289454289
2012-10-02 12:00:00,16241.1,15930.728111240398
2012-10-03 12:00:00,16301.4,15945.964838746015
2012-10-04 12:00:00,16377.1,15951.828460989631
2012-10-05 12:00:00,16369.4,15889.507089772776
2012-10-06 12:00:00,16257.2,15857.905946419833
2012-10-07 12:00:00,16057.8,15825.344895675555
2012-10-08 12:00:00,16186.7,15845.709278482092
