datetime,value,predict
2014-10-12 12:00:00,7661.3,7827.07983774831
2014-10-19 12:00:00,7754.9,7780.751170084339
2014-10-26 12:00:00,7634.3,7803.17210140304
2014-11-02 12:00:00,7495.5,7774.762106069409
2014-11-09 12:00:00,7846.8,7753.004687425506
2014-11-16 12:00:00,7899.6,7744.097691946516
2014-11-23 12:00:00,8028.8,7808.743876892669
2014-11-30 12:00:00,8126.1,7810.320937146796
2014-12-07 12:00:00,8295.7,7794.589983977703
2014-12-14 12:00:00,8169.0,7845.60435885288
2014-12-21 12:00:00,8102.7,7760.734973473398
2014-12-28 12:00:00,7990.4,7772.637698185611
2015-01-04 12:00:00,8058.8,7798.570603417261
