datetime,value,predict
2015-04-05 12:00:00,15593.6,15624.244473924346
2015-04-12 12:00:00,15096.7,15805.275117191299
2015-04-19 12:00:00,13956.7,15442.644046214948
2015-04-26 12:00:00,14349.8,15401.506429283989
2015-05-03 12:00:00,14700.6,15332.768425474405
2015-05-10 12:00:00,15026.8,15564.079644913681
2015-05-17 12:00:00,14956.2,15381.444763066314
2015-05-24 12:00:00,15354.3,15253.455042925525
2015-05-31 12:00:00,15842.4,15269.79188884357
2015-06-07 12:00:00,16424.9,15517.491536346835
2015-06-14 12:00:00,16261.7,15498.961149993702
2015-06-21 12:00:00,16238.3,15207.713713422741
2015-06-28 12:00:00,16523.1,15529.810856288106
