datetime,value,predict
2016-10-16 12:00:00,10128.3,10164.562837468098
2016-10-23 12:00:00,10802.8,11174.330935254897
2016-10-30 12:00:00,10802.8,11192.2380717592
2016-11-06 12:00:00,10971.1,10633.245377305431
2016-11-13 12:00:00,10971.1,10656.909849128004
2016-11-20 12:00:00,10436.8,10959.630132651853
2016-11-27 12:00:00,10436.8,10965.372361810027
2016-12-04 12:00:00,11025.5,10944.713348234493
2016-12-11 12:00:00,11025.5,10959.990448359566
2016-12-18 12:00:00,10135.8,10803.919482498888
2016-12-25 12:00:00,10135.8,10809.997013352404
2017-01-01 12:00:00,10934.7,11354.522650483901
2017-01-08 12:00:00,10934.7,11375.10281723981
