datetime,value,predict
2009-04-30 12:00:00,2990.0,3032.5
2009-05-31 12:00:00,3074.615385,2244.125
2009-06-30 12:00:00,3394.117647,2312.125
2009-07-31 12:00:00,3176.923077,2233.014706
2009-08-31 12:00:00,3242.307692,2263.4615384999997
2009-09-30 12:00:00,3300.0,1966.730769
2009-10-31 12:00:00,3990.0,2199.903846
2009-11-30 12:00:00,4313.0,2136.0588235
2009-12-31 12:00:00,3728.0,2152.25
2010-01-31 12:00:00,3714.0,2107.5
2010-02-28 12:00:00,3482.0,2253.625
2010-03-31 12:00:00,3290.5,2505.125
2010-04-30 12:00:00,3297.5,2572.5
2010-05-31 12:00:00,3702.5,2491.397059
2010-06-30 12:00:00,4098.461538,2479.5
2010-07-31 12:00:00,3948.461538,2310.480769
2010-08-31 12:00:00,3870.588235,2231.867647
2010-09-30 12:00:00,3780.0,2291.625
