datetime,value,predict
2014-10-12 12:00:00,8345.9,8614.00260273973
2014-10-19 12:00:00,9654.6,8738.769696969692
2014-10-26 12:00:00,8929.2,8946.736862745101
2014-11-02 12:00:00,8681.6,8762.65951048951
2014-11-09 12:00:00,9187.9,8770.96245398773
2014-11-16 12:00:00,9169.4,8503.572415730341
2014-11-23 12:00:00,9726.4,8465.415000000008
2014-11-30 12:00:00,10199.3,8612.235799999999
2014-12-07 12:00:00,10397.5,8766.747081545069
2014-12-14 12:00:00,10589.6,8367.504915254238
2014-12-21 12:00:00,10966.5,8603.43238095238
2014-12-28 12:00:00,10340.4,8382.749999999993
2015-01-04 12:00:00,10782.0,8389.19119047619
