datetime,value,predict
2016-10-09 12:00:00,24019.73,23908.17106578534
2016-10-16 12:00:00,23983.72,23935.37360077058
2016-10-23 12:00:00,24168.42,23953.856044681823
2016-10-30 12:00:00,24240.09,23985.68048564263
2016-11-06 12:00:00,24481.23,24037.284165830555
2016-11-13 12:00:00,24419.29,24059.79964189043
2016-11-20 12:00:00,24441.25,24084.52955264575
2016-11-27 12:00:00,24333.51,24108.70166993785
2016-12-04 12:00:00,24398.35,24167.402298739726
2016-12-11 12:00:00,24222.27,24197.348633397516
2016-12-18 12:00:00,24359.23,24225.02452249387
2016-12-25 12:00:00,24297.26,24246.3429237402
2017-01-01 12:00:00,24345.73,24300.11288405883
