datetime,value,predict
2015-08-31 12:00:00,1437.321585,1499.3389058938735
2015-09-30 12:00:00,1442.794959,1520.245451058005
2015-10-31 12:00:00,1519.380791,1554.8356712790358
2015-11-30 12:00:00,1461.413635,1559.0148770046394
2015-12-31 12:00:00,1637.523805,1562.4125064018322
2016-01-31 12:00:00,1595.006915,1573.9092635744078
2016-02-29 12:00:00,1702.476565,1577.130805379914
2016-03-31 12:00:00,1633.077637,1555.5903008938076
2016-04-30 12:00:00,1664.541719,1528.1010641924954
2016-05-31 12:00:00,1595.856435,1528.2251929114786
2016-06-30 12:00:00,1588.284663,1539.168654552941
2016-07-31 12:00:00,1557.487447,1529.1925976340508
2016-08-31 12:00:00,1522.850054,1519.6325281145066
2016-09-30 12:00:00,1561.645889,1540.1131002171978
2016-10-31 12:00:00,1525.869382,1572.0911452208647
2016-11-30 12:00:00,1578.626145,1569.112489947263
2016-12-31 12:00:00,1642.594101,1562.713181149467
2017-01-31 12:00:00,1606.434693,1572.3254729190103
