datetime,value,predict
2016-11-06 12:00:00,1240.0,1317.5231303329351
2016-11-13 12:00:00,938.0,1457.6599466085756
2016-11-20 12:00:00,1641.0,1668.0610800732773
2016-11-27 12:00:00,1225.0,1249.1350637352386
2016-12-04 12:00:00,2143.0,2252.077424406911
2016-12-11 12:00:00,2298.0,2677.57339463701
2016-12-18 12:00:00,1561.0,1955.842040121432
2016-12-25 12:00:00,1253.0,1545.461756793432
2017-01-01 12:00:00,1257.0,1317.6138561924458
2017-01-08 12:00:00,2191.0,2651.217716637253
2017-01-15 12:00:00,2137.0,2634.9477962561505
2017-01-22 12:00:00,1662.0,1939.6585104672392
2017-01-29 12:00:00,1565.0,1852.5320384507477
