datetime,value,predict
2012-09-25 12:00:00,809.8,794.6032205295501
2012-09-26 12:00:00,822.95,797.9803417958784
2012-09-27 12:00:00,819.37,806.5862446453824
2012-09-28 12:00:00,811.97,809.0827843741982
2012-09-29 12:00:00,808.11,807.4004823803683
2012-09-30 12:00:00,815.6,806.5490703968059
2012-10-01 12:00:00,800.92,801.3920288367766
2012-10-02 12:00:00,798.67,798.8502172226487
2012-10-03 12:00:00,809.87,793.3230887618766
2012-10-04 12:00:00,825.52,795.9775586644957
2012-10-05 12:00:00,809.34,790.2495198859116
2012-10-06 12:00:00,804.97,791.6019160204404
2012-10-07 12:00:00,813.4,791.6622243835654
2012-10-08 12:00:00,811.15,794.1128023915467
