datetime,value,predict
2014-02-21 12:00:00,839.46,845.6801913457457
2014-02-22 12:00:00,833.91,847.3031757651104
2014-02-23 12:00:00,839.44,847.7960780086494
2014-02-24 12:00:00,836.08,846.9610103723951
2014-02-25 12:00:00,841.32,846.8281595546504
2014-02-26 12:00:00,838.69,849.2930742605768
2014-02-27 12:00:00,852.28,846.3972583177836
2014-02-28 12:00:00,852.44,845.834934923933
2014-03-01 12:00:00,854.06,845.1171551130657
2014-03-02 12:00:00,859.42,846.4825575293586
2014-03-03 12:00:00,854.92,846.0614068190456
2014-03-04 12:00:00,848.8,847.9341811357132
2014-03-05 12:00:00,844.84,849.8646267320669
2014-03-06 12:00:00,847.74,851.6362523306183
