datetime,value,predict
2015-08-31 12:00:00,13660.39488,14254.990524706118
2015-09-30 12:00:00,14159.94884,14181.820859172925
2015-10-31 12:00:00,14118.77482,14174.581239203759
2015-11-30 12:00:00,14195.68655,14198.041710791642
2015-12-31 12:00:00,13744.05791,14156.624522341124
2016-01-31 12:00:00,13401.14907,14314.15767198085
2016-02-29 12:00:00,13105.30113,14357.035150793068
2016-03-31 12:00:00,13054.25327,14351.204201410263
2016-04-30 12:00:00,13204.84413,14359.664014712309
2016-05-31 12:00:00,13087.5302,14308.111756054397
2016-06-30 12:00:00,13160.6051,14405.484586098595
2016-07-31 12:00:00,12781.50319,14574.058920749161
2016-08-31 12:00:00,13423.71178,14562.615797888713
2016-09-30 12:00:00,13456.45349,14561.315940518743
2016-10-31 12:00:00,13935.11782,14606.571822676891
2016-11-30 12:00:00,13507.50223,14711.062998006559
2016-12-31 12:00:00,13394.20983,14723.376741745386
2017-01-31 12:00:00,13143.75319,14853.309088249127
