datetime,value,predict
2015-07-31 12:00:00,6040.0,6032.037676715612
2015-08-31 12:00:00,5400.0,6213.143833910698
2015-09-30 12:00:00,5130.0,6273.9965813125555
2015-10-31 12:00:00,5560.0,5530.631850716212
2015-11-30 12:00:00,5250.0,5428.736298567575
2015-12-31 12:00:00,4910.0,6573.001709343722
2016-01-31 12:00:00,5950.0,5976.018838357806
2016-02-29 12:00:00,5470.0,5489.099319820197
2016-03-31 12:00:00,5350.0,4991.4058259994
2016-04-30 12:00:00,4850.0,5477.282539790231
2016-05-31 12:00:00,5730.0,5522.590755313155
2016-06-30 12:00:00,5610.0,5687.424664357207
2016-07-31 12:00:00,5590.0,5457.693493820797
2016-08-31 12:00:00,6220.0,5634.328763224454
2016-09-30 12:00:00,5830.0,5620.710622834882
2016-10-31 12:00:00,5220.0,5910.0
2016-11-30 12:00:00,5460.0,5139.715750866048
2016-12-31 12:00:00,6400.0,5780.837327731495
