datetime,value,predict
2015-06-30 12:00:00,4841.2,5557.0198833079085
2015-07-31 12:00:00,4486.0,5217.713579594633
2015-08-31 12:00:00,4022.0,4911.326612507249
2015-09-30 12:00:00,3565.9,4986.551921729111
2015-10-31 12:00:00,3543.6,5394.812074127866
2015-11-30 12:00:00,3246.8,5569.631089423784
2015-12-31 12:00:00,3096.1,5934.737582648241
2016-01-31 12:00:00,2501.2,6162.719527846366
2016-02-29 12:00:00,2396.2,6085.613728076568
2016-03-31 12:00:00,2923.7,6024.197769177931
2016-04-30 12:00:00,3073.4,6000.393813298298
2016-05-31 12:00:00,3458.1,6411.798204597706
2016-06-30 12:00:00,3569.6,6424.685775130465
2016-07-31 12:00:00,3396.0,6590.879891170051
2016-08-31 12:00:00,3405.0,6650.750731518987
2016-09-30 12:00:00,3322.6,6607.34730754993
2016-10-31 12:00:00,3552.2,7075.408927464834
2016-11-30 12:00:00,3305.7,7106.918550778104
