datetime,value,predict
2016-08-07 12:00:00,1145.17,1131.2276294475828
2016-08-08 12:00:00,1138.09,1135.2898747830545
2016-08-09 12:00:00,1135.43,1133.4821318510271
2016-08-10 12:00:00,1114.63,1135.726810649654
2016-08-11 12:00:00,1112.55,1125.394369558601
2016-08-12 12:00:00,1090.25,1111.0168841090685
2016-08-13 12:00:00,1054.81,1099.9722173252405
2016-08-14 12:00:00,1034.72,1091.5426235589616
2016-08-15 12:00:00,1033.27,1085.0191039090555
2016-08-16 12:00:00,1051.63,1090.2588515796836
2016-08-17 12:00:00,1044.66,1095.155190598205
2016-08-18 12:00:00,1054.66,1097.1015173248513
2016-08-19 12:00:00,1055.34,1098.613531283494
2016-08-20 12:00:00,1057.24,1100.3132092688143
