datetime,value,predict
2016-10-23 12:00:00,8171.0,7749.581677856437
2016-10-30 12:00:00,8157.0,7861.816052403854
2016-11-06 12:00:00,8180.0,7896.145175515637
2016-11-13 12:00:00,8378.0,7896.621668231836
2016-11-20 12:00:00,8086.0,8017.995274868491
2016-11-27 12:00:00,8624.0,8017.886898240945
2016-12-04 12:00:00,8408.0,8212.148673495256
2016-12-11 12:00:00,8643.0,8224.342940923108
2016-12-18 12:00:00,8586.0,8411.3806412328
2016-12-25 12:00:00,8856.0,8472.82390349837
2017-01-01 12:00:00,8908.0,8578.315987560622
2017-01-08 12:00:00,9137.0,8663.160409817894
2017-01-15 12:00:00,8873.0,8735.659874169665
