datetime,value,predict
2012-09-25 12:00:00,1197.49,1168.4768075285442
2012-09-26 12:00:00,1199.48,1165.5935659415918
2012-09-27 12:00:00,1219.49,1164.8701498837056
2012-09-28 12:00:00,1216.77,1165.632741796364
2012-09-29 12:00:00,1211.16,1168.6591073704178
2012-09-30 12:00:00,1211.36,1167.4796580976047
2012-10-01 12:00:00,1215.44,1168.3549834559008
2012-10-02 12:00:00,1226.18,1169.8238153250404
2012-10-03 12:00:00,1224.56,1172.311162083577
2012-10-04 12:00:00,1240.38,1172.9767245085152
2012-10-05 12:00:00,1244.67,1173.731470446081
2012-10-06 12:00:00,1238.71,1177.2286196018085
2012-10-07 12:00:00,1232.26,1178.2475162805254
2012-10-08 12:00:00,1223.46,1180.4007859824046
