datetime,value,predict
2013-09-30 12:00:00,11134.71819,11155.352359153327
2013-10-31 12:00:00,11094.39137,11097.741228450654
2013-11-30 12:00:00,11063.94437,11087.105163214215
2013-12-31 12:00:00,11149.59477,11211.381215829932
2014-01-31 12:00:00,10954.54644,11039.854526470039
2014-02-28 12:00:00,11072.99994,11134.180581281184
2014-03-31 12:00:00,11135.47353,11153.557371007031
2014-04-30 12:00:00,11145.33963,11188.601779644208
2014-05-31 12:00:00,11146.65107,11198.364545274262
2014-06-30 12:00:00,11146.42058,11205.416146503843
2014-07-31 12:00:00,11151.86309,11219.31587468081
2014-08-31 12:00:00,11160.80932,11123.771165184377
2014-09-30 12:00:00,11142.77033,11306.959611203982
2014-10-31 12:00:00,11163.32486,11256.076846758606
2014-11-30 12:00:00,11189.69454,11249.328409639791
2014-12-31 12:00:00,11338.58535,11379.39007500077
2015-01-31 12:00:00,11102.15712,11212.134896144058
2015-02-28 12:00:00,11337.94986,11309.207296181366
