datetime,value,predict
1998-03-30 12:00:00,2900.0,2974.9454898021004
1998-03-31 12:00:00,1900.0,3028.6664331496095
1998-04-01 12:00:00,1900.0,3087.24771937725
1998-04-02 12:00:00,1900.0,3134.0140515177627
1998-04-03 12:00:00,1900.0,3197.179697458171
1998-04-04 12:00:00,1900.0,3263.4268600585974
1998-04-05 12:00:00,1900.0,3331.5086235012864
1998-04-06 12:00:00,1500.0,3389.470092698325
1998-04-07 12:00:00,1500.0,3447.347475222201
1998-04-08 12:00:00,1500.0,3510.3980939391586
1998-04-09 12:00:00,1500.0,3600.2791282174862
1998-04-10 12:00:00,1500.0,3665.695617473314
1998-04-11 12:00:00,1500.0,3730.840312082749
1998-04-12 12:00:00,5400.0,3822.322538667513
