datetime,value,predict
2012-09-25 12:00:00,7925.4,7763.875503837235
2012-09-26 12:00:00,7944.3,7770.965155272299
2012-09-27 12:00:00,7932.1,7750.549482319005
2012-09-28 12:00:00,7787.8,7735.791933130987
2012-09-29 12:00:00,7730.3,7731.156169785057
2012-09-30 12:00:00,7797.6,7741.080942077974
2012-10-01 12:00:00,7810.6,7751.059376912437
2012-10-02 12:00:00,7795.1,7746.982192088107
2012-10-03 12:00:00,7797.7,7749.159885331096
2012-10-04 12:00:00,7664.4,7734.129024705178
2012-10-05 12:00:00,7656.9,7716.2405796966805
2012-10-06 12:00:00,7741.9,7702.117734052839
2012-10-07 12:00:00,7692.0,7715.058986122189
2012-10-08 12:00:00,7643.1,7734.50908371759
