datetime,value,predict
2017-07-16 12:00:00,3057.0,2481.449513361071
2017-07-23 12:00:00,2539.0,2458.254572005134
2017-07-30 12:00:00,2419.0,2450.1183350343654
2017-08-06 12:00:00,2741.0,2446.1976233087685
2017-08-13 12:00:00,2917.0,2441.7035827916075
2017-08-20 12:00:00,2209.0,2463.701961734677
2017-08-27 12:00:00,2798.0,2450.556082541094
2017-09-03 12:00:00,3546.0,2446.7974822522556
2017-09-10 12:00:00,3183.0,2449.188064571633
2017-09-17 12:00:00,3140.0,2478.378021657681
2017-09-24 12:00:00,2856.0,2533.1337935366796
2017-10-01 12:00:00,3481.0,2609.4911702944933
2017-10-08 12:00:00,3241.0,2573.7587265193506
