datetime,value,predict
2008-09-30 12:00:00,2837.234,2664.8688476321313
2008-10-31 12:00:00,2597.066,2713.8001023390434
2008-11-30 12:00:00,2064.86,2664.8688476321313
2008-12-31 12:00:00,2298.649,2785.4750108431576
2009-01-31 12:00:00,2637.85,2713.8001023390434
2009-02-28 12:00:00,2899.39,2866.206015010572
2009-03-31 12:00:00,2747.184,2785.4750108431576
2009-04-30 12:00:00,2712.592,2767.351784893779
2009-05-31 12:00:00,3111.709,2799.6186436101434
2009-06-30 12:00:00,3056.3,2767.351784893779
2009-07-31 12:00:00,2680.669,2699.5674889779766
2009-08-31 12:00:00,2407.2,2799.6186436101434
2009-09-30 12:00:00,3190.08,2713.2824873574336
2009-10-31 12:00:00,2974.095,2738.6714467013308
2009-11-30 12:00:00,3050.698,2713.879961186771
2009-12-31 12:00:00,2650.773,2768.778121561594
2010-01-31 12:00:00,2659.164,2730.2711071935523
2010-02-28 12:00:00,2936.299,2807.6566862616673
