datetime,value,predict
2017-07-16 12:00:00,4019.0,3928.177188599244
2017-07-23 12:00:00,3939.0,3931.4602440705517
2017-07-30 12:00:00,4008.0,3970.297516093013
2017-08-06 12:00:00,4178.0,3930.9595090039056
2017-08-13 12:00:00,4154.0,3930.62856110744
2017-08-20 12:00:00,3076.0,3906.00464541879
2017-08-27 12:00:00,3917.0,3946.4866976494836
2017-09-03 12:00:00,4989.0,3940.2602136999867
2017-09-10 12:00:00,4219.0,3871.9404657480736
2017-09-17 12:00:00,4007.0,3869.0732560108986
2017-09-24 12:00:00,3832.0,3904.092660698486
2017-10-01 12:00:00,4543.0,3921.1099915300165
2017-10-08 12:00:00,4318.0,3924.133627736609
