datetime,value,predict
2016-10-09 12:00:00,4374.969,4414.3204151415475
2016-10-16 12:00:00,4342.37,4339.199354162279
2016-10-23 12:00:00,4303.19,4351.993149527438
2016-10-30 12:00:00,4370.16,4322.017814938334
2016-11-06 12:00:00,4392.91,4374.066840445861
2016-11-13 12:00:00,4423.87,4319.45485913467
2016-11-20 12:00:00,4362.98,4318.520233002466
2016-11-27 12:00:00,4303.89,4293.482723446254
2016-12-04 12:00:00,4317.18,4324.843268008175
2016-12-11 12:00:00,4359.9,4303.072034087316
2016-12-18 12:00:00,4426.36,4278.870910177885
2016-12-25 12:00:00,4381.17,4297.286349958238
2017-01-01 12:00:00,4372.66,4317.674978297144
