datetime,value,predict
2016-04-30 12:00:00,1310.0,1298.9313915697937
2016-05-31 12:00:00,1320.0,1301.434242372483
2016-06-30 12:00:00,1330.0,1303.8729644099112
2016-07-31 12:00:00,1340.0,1306.2161050506495
2016-08-31 12:00:00,1360.0,1308.8700011908006
2016-09-30 12:00:00,1370.0,1311.6138082213172
2016-10-31 12:00:00,1370.0,1314.5091291523122
2016-11-30 12:00:00,1360.0,1317.4892819095037
2016-12-31 12:00:00,1370.0,1320.5543023275857
2017-01-31 12:00:00,1370.0,1324.1790694966312
2017-02-28 12:00:00,1390.0,1314.4222661002493
2017-03-31 12:00:00,1400.0,1317.9538904145857
2017-04-30 12:00:00,1410.0,1321.3357680119063
2017-05-31 12:00:00,1410.0,1324.8933105130363
2017-06-30 12:00:00,1390.0,1328.6256105374114
2017-07-31 12:00:00,1380.0,1332.6085078081653
2017-08-31 12:00:00,1380.0,1336.6264653996782
2017-09-30 12:00:00,1380.0,1340.6663094608975
