datetime,value,predict
2016-11-06 12:00:00,1240.0,1343.9792225586932
2016-11-13 12:00:00,938.0,1414.7236526781483
2016-11-20 12:00:00,1641.0,1598.692236025568
2016-11-27 12:00:00,1225.0,1204.8194269626524
2016-12-04 12:00:00,2143.0,2318.2388650927824
2016-12-11 12:00:00,2298.0,2598.4312750507415
2016-12-18 12:00:00,1561.0,1994.4089843533022
2016-12-25 12:00:00,1253.0,1636.2754116846636
2017-01-01 12:00:00,1257.0,1534.6616650412084
2017-01-08 12:00:00,2191.0,3014.1277322134174
2017-01-15 12:00:00,2137.0,2888.8699676208053
2017-01-22 12:00:00,1662.0,2020.9799437926583
2017-01-29 12:00:00,1565.0,1994.0578350794442
