datetime,value,predict
2016-10-30 12:00:00,806.8,778.8209553918254
2016-11-06 12:00:00,841.6,794.7465060914278
2016-11-13 12:00:00,883.8,798.2866403825884
2016-11-20 12:00:00,914.1,811.5492083413596
2016-11-27 12:00:00,988.6,816.9138072103951
2016-12-04 12:00:00,1108.0,829.0928685584149
2016-12-11 12:00:00,1183.0,833.5956518102598
2016-12-18 12:00:00,1226.4,839.5364070204889
2016-12-25 12:00:00,1258.0,842.250623502342
2017-01-01 12:00:00,1325.9,844.0606006751925
2017-01-08 12:00:00,1434.3,845.3007397928898
2017-01-15 12:00:00,1480.2,841.0685600878348
2017-01-22 12:00:00,1488.3,840.1527686048461
