datetime,value,predict
2012-09-24 12:00:00,1282.77,1255.045759845734
2012-09-25 12:00:00,1272.06,1257.0838622653496
2012-09-26 12:00:00,1268.92,1259.275780298298
2012-09-27 12:00:00,1256.28,1259.978818324328
2012-09-28 12:00:00,1249.78,1260.5051165666864
2012-09-29 12:00:00,1244.35,1262.608831277694
2012-09-30 12:00:00,1232.39,1262.7020067890496
2012-10-01 12:00:00,1232.94,1262.3205489069608
2012-10-02 12:00:00,1256.55,1261.5450556767921
2012-10-03 12:00:00,1252.6,1262.7757974650287
2012-10-04 12:00:00,1268.23,1265.0720511798747
2012-10-05 12:00:00,1296.67,1265.9137781083941
2012-10-06 12:00:00,1303.89,1265.1757832828234
2012-10-07 12:00:00,1298.14,1265.7712244342779
