datetime,value,predict
2013-03-31 12:00:00,2420.0,2527.108638646592
2013-04-30 12:00:00,2420.0,2576.8786707736826
2013-05-31 12:00:00,2420.0,2626.767193655236
2013-06-30 12:00:00,1780.0,2677.7018796959737
2013-07-31 12:00:00,1780.0,2726.5227690115435
2013-08-31 12:00:00,1780.0,2772.94920269359
2013-09-30 12:00:00,1910.0,2820.452627593362
2013-10-31 12:00:00,1910.0,2866.782388234792
2013-11-30 12:00:00,1910.0,2911.9233225874896
2013-12-31 12:00:00,1680.0,2956.5168598617684
2014-01-31 12:00:00,1680.0,2999.99170911428
2014-02-28 12:00:00,1680.0,3042.534815542344
2014-03-31 12:00:00,1810.0,3101.564040534272
2014-04-30 12:00:00,1810.0,3157.063229247862
2014-05-31 12:00:00,1810.0,3209.093435427888
2014-06-30 12:00:00,1860.0,3243.1466647892944
2014-07-31 12:00:00,1860.0,3277.0053475310942
2014-08-31 12:00:00,1860.0,3310.1170772468467
