datetime,value,predict
2015-07-31 12:00:00,1331.0,1323.0475117614887
2015-08-31 12:00:00,1331.0,1316.555480223336
2015-09-30 12:00:00,1331.0,1311.4295399286439
2015-10-31 12:00:00,1342.0,1306.2924434528134
2015-11-30 12:00:00,1345.0,1301.4481826785998
2015-12-31 12:00:00,1328.0,1296.773270700844
2016-01-31 12:00:00,1321.0,1292.2531721911434
2016-02-29 12:00:00,1307.0,1287.8826471034706
2016-03-31 12:00:00,1296.0,1283.6793388776566
2016-04-30 12:00:00,1285.0,1279.6091903581532
2016-05-31 12:00:00,1314.0,1275.6521849430546
2016-06-30 12:00:00,1315.0,1271.8706377361975
2016-07-31 12:00:00,1315.0,1268.1845706855427
2016-08-31 12:00:00,1306.0,1264.7245757511005
2016-09-30 12:00:00,1305.0,1261.299857078972
2016-10-31 12:00:00,1305.0,1257.975657919658
2016-11-30 12:00:00,1322.0,1254.7542497430018
2016-12-31 12:00:00,1320.0,1256.895628851264
