datetime,value,predict
2016-10-30 12:00:00,1431.0,1242.0222929936306
2016-11-06 12:00:00,1679.0,1196.9571428571428
2016-11-13 12:00:00,1348.0,1215.985294117647
2016-11-20 12:00:00,1870.0,1203.1164383561643
2016-11-27 12:00:00,2110.0,1209.3827160493827
2016-12-04 12:00:00,2492.0,1217.251633986928
2016-12-11 12:00:00,2701.0,1210.5196078431372
2016-12-18 12:00:00,2649.0,1221.8412698412699
2016-12-25 12:00:00,2745.0,1228.0132625994695
2017-01-01 12:00:00,2676.0,1223.5
2017-01-08 12:00:00,3017.0,1229.0709677419354
2017-01-15 12:00:00,2669.0,1233.5578231292518
2017-01-22 12:00:00,2017.0,1545.5877862595419
