datetime,value,predict
1982-05-02 12:00:00,7881.25,7837.499061273602
1982-05-03 12:00:00,7831.25,7837.499063632293
1982-05-04 12:00:00,7750.0,7837.499056855696
1982-05-05 12:00:00,7703.12,7837.499062066923
1982-05-06 12:00:00,7659.38,7837.499060790688
1982-05-07 12:00:00,7659.38,7837.49906690003
1982-05-08 12:00:00,7625.0,7837.499057627423
1982-05-09 12:00:00,7631.25,7837.49906370734
1982-05-10 12:00:00,7681.25,7837.499060182129
1982-05-11 12:00:00,7681.25,7837.499059871233
1982-05-12 12:00:00,7637.5,7837.499063420651
1982-05-13 12:00:00,7631.25,7837.49906480093
1982-05-14 12:00:00,7653.12,7837.499025517625
1982-05-15 12:00:00,7631.25,7826.292585355728
