datetime,value,predict
2017-07-16 12:00:00,2558.0,2494.8317393249663
2017-07-23 12:00:00,2048.0,2358.359891167025
2017-07-30 12:00:00,2187.0,2467.780230063772
2017-08-06 12:00:00,2435.0,2514.1056621224925
2017-08-13 12:00:00,1885.0,2557.3567826749713
2017-08-20 12:00:00,1225.0,2600.330280284338
2017-08-27 12:00:00,2385.0,2547.3193124795803
2017-09-03 12:00:00,3028.0,2572.813809629801
2017-09-10 12:00:00,2388.0,2586.3309997011074
2017-09-17 12:00:00,2236.0,2578.719175131166
2017-09-24 12:00:00,2135.0,2662.2522775332873
2017-10-01 12:00:00,2696.0,2742.8280421887316
2017-10-08 12:00:00,2497.0,2677.879870496191
