datetime,value,predict
2012-09-25 12:00:00,1197.49,1169.5329408617777
2012-09-26 12:00:00,1199.48,1169.4036934437233
2012-09-27 12:00:00,1219.49,1170.5497297636448
2012-09-28 12:00:00,1216.77,1171.0596285146528
2012-09-29 12:00:00,1211.16,1170.1828324180353
2012-09-30 12:00:00,1211.36,1170.0129098055913
2012-10-01 12:00:00,1215.44,1169.9525443783466
2012-10-02 12:00:00,1226.18,1169.6942122638925
2012-10-03 12:00:00,1224.56,1169.3253779772951
2012-10-04 12:00:00,1240.38,1168.5580230012956
2012-10-05 12:00:00,1244.67,1167.086689317144
2012-10-06 12:00:00,1238.71,1165.4927938219666
2012-10-07 12:00:00,1232.26,1165.375948742973
2012-10-08 12:00:00,1223.46,1165.7882891532367
