datetime,value,predict
2016-10-09 12:00:00,7318.7,7396.312448901264
2016-10-16 12:00:00,7580.2,7603.1594066420275
2016-10-23 12:00:00,7605.2,7580.825630639933
2016-10-30 12:00:00,7418.2,7405.667880111574
2016-11-06 12:00:00,7320.8,7378.6510457594195
2016-11-13 12:00:00,7633.4,7615.136348863338
2016-11-20 12:00:00,7663.4,7648.714979994619
2016-11-27 12:00:00,7564.1,7509.525635112573
2016-12-04 12:00:00,7418.4,7362.554107285359
2016-12-11 12:00:00,7616.0,7576.178656338759
2016-12-18 12:00:00,7729.0,7730.938853569459
2016-12-25 12:00:00,7645.0,7649.348772771258
2017-01-01 12:00:00,7464.2,7449.503307629139
