datetime,value,predict
2012-09-25 12:00:00,13404.6,13312.908833922244
2012-09-26 12:00:00,13346.4,13075.070711297074
2012-09-27 12:00:00,13470.3,13299.46010781672
2012-09-28 12:00:00,13499.8,13234.769590643295
2012-09-29 12:00:00,13512.2,13293.403962264154
2012-09-30 12:00:00,13676.0,13308.273775216141
2012-10-01 12:00:00,13692.1,13212.981339187761
2012-10-02 12:00:00,13596.2,13360.80081632658
2012-10-03 12:00:00,13728.4,13364.240077820914
2012-10-04 12:00:00,13852.0,13282.074219653065
2012-10-05 12:00:00,13846.5,13298.141666666566
2012-10-06 12:00:00,13799.6,13293.51407035175
2012-10-07 12:00:00,13774.9,13216.762144420123
2012-10-08 12:00:00,13819.1,13167.636941176348
