datetime,value,predict
2016-03-31 12:00:00,3516.4,3807.501953125
2016-04-30 12:00:00,3616.4,3815.671875
2016-05-31 12:00:00,3370.9,3826.5078125
2016-06-30 12:00:00,3572.0,3842.486328125
2016-07-31 12:00:00,3639.2,3851.77734375
2016-08-31 12:00:00,3897.7,3862.74609375
2016-09-30 12:00:00,3919.1,3869.669677734375
2016-10-31 12:00:00,3666.7,3876.26171875
2016-11-30 12:00:00,3913.6,3878.021484375
2016-12-31 12:00:00,3949.7,3883.3515625
2017-01-31 12:00:00,3881.1,3885.9833984375
2017-02-28 12:00:00,3800.1,3888.484375
2017-03-31 12:00:00,4075.3,3890.6484375
2017-04-30 12:00:00,3836.6,3896.47265625
2017-05-31 12:00:00,3947.7,3897.9765625
2017-06-30 12:00:00,4029.3,3898.41015625
2017-07-31 12:00:00,4057.3,3898.0615234375
2017-08-31 12:00:00,4240.0,3902.15234375
