datetime,value,predict
2016-10-30 12:00:00,3623.0,3830.454750865993
2016-11-06 12:00:00,4016.0,3959.5523716714856
2016-11-13 12:00:00,3075.0,3992.4027023481462
2016-11-20 12:00:00,4373.0,4057.6849479821517
2016-11-27 12:00:00,3773.0,4081.7046196521105
2016-12-04 12:00:00,5121.0,4199.352155575168
2016-12-11 12:00:00,4129.0,4258.374141144913
2016-12-18 12:00:00,4785.0,4248.762374097834
2016-12-25 12:00:00,6509.0,4307.289753000607
2017-01-01 12:00:00,7561.0,4334.2955651911325
2017-01-08 12:00:00,6183.0,4468.930867503051
2017-01-15 12:00:00,5485.0,4313.439903587491
2017-01-22 12:00:00,4223.0,4349.441509864233
