datetime,value,predict
2007-12-31 12:00:00,3167.734,5324.050308797068
2008-01-31 12:00:00,2550.822458,6057.522612169774
2008-02-29 12:00:00,2550.822458,2408.766268544263
2008-03-31 12:00:00,2991.953,3458.6615363774526
2008-04-30 12:00:00,3853.927,5951.563474920824
2008-05-31 12:00:00,2976.729,3109.058253049124
2008-06-30 12:00:00,2621.94,2326.6401317660093
2008-07-31 12:00:00,3436.836,5432.640049239698
2008-08-31 12:00:00,2916.044,6301.629007081945
2008-09-30 12:00:00,2434.113,3199.1192534810416
2008-10-31 12:00:00,2268.689,3071.4992833023352
2008-11-30 12:00:00,2646.54,5552.562661925315
2008-12-31 12:00:00,3936.926,3037.720558369585
2009-01-31 12:00:00,3381.107,1868.8077185889981
2009-02-28 12:00:00,3359.699,5417.5192437193455
2009-03-31 12:00:00,2636.866,6323.195354397707
2009-04-30 12:00:00,3326.239,3683.7457742210845
2009-05-31 12:00:00,2977.882,3297.735115453571
