datetime,value,predict
2016-10-23 12:00:00,8171.0,7860.182245548727
2016-10-30 12:00:00,8157.0,7903.032882396425
2016-11-06 12:00:00,8180.0,7958.723120949493
2016-11-13 12:00:00,8378.0,7958.644399924081
2016-11-20 12:00:00,8086.0,7994.772398682097
2016-11-27 12:00:00,8624.0,8043.025185033191
2016-12-04 12:00:00,8408.0,8051.689039019778
2016-12-11 12:00:00,8643.0,8091.320557852105
2016-12-18 12:00:00,8586.0,8096.382689429261
2016-12-25 12:00:00,8856.0,8104.167786092037
2017-01-01 12:00:00,8908.0,8164.6404410799405
2017-01-08 12:00:00,9137.0,8141.72674613667
2017-01-15 12:00:00,8873.0,8172.044184457321
