datetime,value,predict
2013-12-28 12:00:00,681.09,665.5668471167959
2013-12-29 12:00:00,684.95,665.3919420692225
2013-12-30 12:00:00,686.16,665.8146396167415
2013-12-31 12:00:00,701.61,669.006259201316
2014-01-01 12:00:00,702.76,670.8899080558316
2014-01-02 12:00:00,708.75,672.5071905841493
2014-01-03 12:00:00,714.85,674.1545679350033
2014-01-04 12:00:00,707.98,675.6521869486165
2014-01-05 12:00:00,707.54,676.696042384635
2014-01-06 12:00:00,710.48,677.1463696834056
2014-01-07 12:00:00,713.23,677.76288642333
2014-01-08 12:00:00,714.5,678.82715281106
2014-01-09 12:00:00,724.57,679.4225280961339
2014-01-10 12:00:00,720.42,678.8793552214614
