datetime,value,predict
2016-10-09 12:00:00,5388.424,5414.348980938764
2016-10-16 12:00:00,5388.93,5420.794492192705
2016-10-23 12:00:00,5368.95,5426.814228827372
2016-10-30 12:00:00,5390.96,5435.860577613954
2016-11-06 12:00:00,5401.97,5443.507100488291
2016-11-13 12:00:00,5389.98,5449.504540919155
2016-11-20 12:00:00,5392.11,5454.949600167373
2016-11-27 12:00:00,5412.92,5463.039452727549
2016-12-04 12:00:00,5525.45,5472.877103373055
2016-12-11 12:00:00,5540.92,5480.350532479322
2016-12-18 12:00:00,5580.59,5486.88052843849
2016-12-25 12:00:00,5622.11,5493.727987100581
2017-01-01 12:00:00,5684.54,5503.546129242632
