datetime,value,predict
2015-08-31 12:00:00,4384.8,4121.22
2015-09-30 12:00:00,3865.4,4027.136111111111
2015-10-31 12:00:00,4129.9,4028.548735294117
2015-11-30 12:00:00,4106.4,4068.7241000000004
2015-12-31 12:00:00,4368.2,4049.5763428571427
2016-01-31 12:00:00,3955.2,3858.2413500000007
2016-02-29 12:00:00,3558.5,3184.1400000000003
2016-03-31 12:00:00,4013.4,3501.634661764705
2016-04-30 12:00:00,4207.0,4017.4388888888884
2016-05-31 12:00:00,4225.1,3899.8480675675673
2016-06-30 12:00:00,3781.4,3994.0859499999997
2016-07-31 12:00:00,4326.2,4078.0511671875
2016-08-31 12:00:00,4280.5,4110.368181818182
2016-09-30 12:00:00,3744.0,4042.7882574468117
2016-10-31 12:00:00,4230.1,4004.87586162791
2016-11-30 12:00:00,4276.8,3970.1635512820512
2016-12-31 12:00:00,4162.1,4008.1481448275867
2017-01-31 12:00:00,3708.9,3921.6285171428585
