datetime,value,predict
2015-09-12 12:00:00,4124.6,4129.164894938778
2015-09-13 12:00:00,4139.6,4125.759753361431
2015-09-14 12:00:00,4172.3,4128.819149777757
2015-09-15 12:00:00,4177.4,4118.506409031194
2015-09-16 12:00:00,4199.2,4103.626923838669
2015-09-17 12:00:00,4178.6,4094.697062982953
2015-09-18 12:00:00,4135.3,4086.244910848306
2015-09-19 12:00:00,4160.5,4085.458645960699
2015-09-20 12:00:00,4164.4,4076.901621065583
2015-09-21 12:00:00,4198.8,4069.435540784014
2015-09-22 12:00:00,4188.1,4060.769244291768
2015-09-23 12:00:00,4204.8,4048.2842594983094
2015-09-24 12:00:00,4129.3,4045.1219254748844
2015-09-25 12:00:00,4153.8,4034.396199633082
