datetime,value,predict
2015-07-31 12:00:00,947.0,1256.7056233967353
2015-08-31 12:00:00,933.0,1290.8288597296396
2015-09-30 12:00:00,936.0,1273.5212737108134
2015-10-31 12:00:00,918.0,1237.2184451648877
2015-11-30 12:00:00,1028.0,1259.7633274720552
2015-12-31 12:00:00,1102.0,1257.3621270794733
2016-01-31 12:00:00,1225.0,1251.764326712865
2016-02-29 12:00:00,1167.0,1232.4694954272795
2016-03-31 12:00:00,1170.0,1149.7821453520064
2016-04-30 12:00:00,1201.0,1164.887562923894
2016-05-31 12:00:00,1215.0,1160.510149330085
2016-06-30 12:00:00,1149.0,1070.2112268709384
2016-07-31 12:00:00,1136.0,1074.8996554391897
2016-08-31 12:00:00,1129.0,1049.383371593411
2016-09-30 12:00:00,1127.0,1046.6457971098075
2016-10-31 12:00:00,1213.0,993.7766004577184
2016-11-30 12:00:00,1188.0,1025.6865477818083
2016-12-31 12:00:00,1173.0,988.169095236737
