datetime,value,predict
1990-09-21 12:00:00,1938.0,2012.3413599249634
1990-09-22 12:00:00,2025.0,2040.6250534647152
1990-09-23 12:00:00,2043.0,1871.5063813724585
1990-09-24 12:00:00,1973.0,2043.1823109666354
1990-09-25 12:00:00,1942.0,2082.232063400502
1990-09-26 12:00:00,1931.0,1941.2343115512313
1990-09-27 12:00:00,1899.0,1899.6457364455327
1990-09-28 12:00:00,1968.0,1948.3291801656574
1990-09-29 12:00:00,2045.0,1854.423299008525
1990-09-30 12:00:00,2027.0,1839.905403111763
1990-10-01 12:00:00,2001.0,1869.6485933304082
1990-10-02 12:00:00,1976.0,1835.7776325507873
1990-10-03 12:00:00,2061.0,1882.9211496701744
1990-10-04 12:00:00,2038.0,1856.8006483176882
