datetime,value,predict
2016-10-09 12:00:00,8104.576,8003.757800630741
2016-10-16 12:00:00,8397.21,8113.175758439468
2016-10-23 12:00:00,8157.4,8039.705552937749
2016-10-30 12:00:00,7991.08,8004.965654843064
2016-11-06 12:00:00,8073.41,7982.632370251343
2016-11-13 12:00:00,8245.39,8062.492627934171
2016-11-20 12:00:00,8235.18,8045.90309401337
2016-11-27 12:00:00,8301.8,7961.909098085442
2016-12-04 12:00:00,8245.5,7983.997970846534
2016-12-11 12:00:00,8365.11,8038.543556713994
2016-12-18 12:00:00,8466.19,8094.427619346439
2016-12-25 12:00:00,8322.25,8046.26227225407
2017-01-01 12:00:00,8219.59,7989.438336790234
