datetime,value,predict
2015-07-31 12:00:00,3893.7,4031.239658327647
2015-08-31 12:00:00,4030.4,4145.008999237079
2015-09-30 12:00:00,4060.6,4203.340677381896
2015-10-31 12:00:00,4093.1,4396.080254353211
2015-11-30 12:00:00,3987.2,4354.3614902938225
2015-12-31 12:00:00,4006.4,4439.48850770314
2016-01-31 12:00:00,4126.7,4450.398005256627
2016-02-29 12:00:00,4209.0,4463.243621812451
2016-03-31 12:00:00,4353.0,4382.231333784736
2016-04-30 12:00:00,4425.5,4380.071772767189
2016-05-31 12:00:00,4248.1,4297.577348046496
2016-06-30 12:00:00,4266.2,4175.483413961454
2016-07-31 12:00:00,4321.4,3953.4611314771064
2016-08-31 12:00:00,4205.5,4059.569576211571
2016-09-30 12:00:00,4167.0,4023.99043166136
2016-10-31 12:00:00,4266.2,3952.0800445245463
2016-11-30 12:00:00,4265.6,3986.0106448525776
2016-12-31 12:00:00,4323.2,3960.978366920083
