datetime,value,predict
2015-07-31 12:00:00,1980.0,1884.978694482647
2015-08-31 12:00:00,1980.0,1883.597230629479
2015-09-30 12:00:00,1950.0,1790.026861413989
2015-10-31 12:00:00,1950.0,1875.4618056483032
2015-11-30 12:00:00,1940.0,1877.0868317743043
2015-12-31 12:00:00,1910.0,1891.8926341561566
2016-01-31 12:00:00,1940.0,1943.7497011092933
2016-02-29 12:00:00,1940.0,1966.2068584406884
2016-03-31 12:00:00,1950.0,1946.869632163676
2016-04-30 12:00:00,1970.0,1966.9060241354287
2016-05-31 12:00:00,1960.0,1967.4971186950822
2016-06-30 12:00:00,1960.0,1972.3146872191485
2016-07-31 12:00:00,1970.0,1966.6442693055392
2016-08-31 12:00:00,2000.0,1965.342263560945
2016-09-30 12:00:00,2020.0,1907.0005694737124
2016-10-31 12:00:00,1980.0,1992.3830109583969
2016-11-30 12:00:00,1950.0,1983.4057371029928
2016-12-31 12:00:00,1960.0,2004.1655949571461
