datetime,value,predict
2012-09-25 12:00:00,11215.3,11338.991629370417
2012-09-26 12:00:00,11054.6,11314.832110584608
2012-09-27 12:00:00,11141.1,11266.15209096192
2012-09-28 12:00:00,11079.0,11262.608282884781
2012-09-29 12:00:00,11244.7,11309.949118598168
2012-09-30 12:00:00,11322.9,11315.681213200523
2012-10-01 12:00:00,11500.7,11270.749738771676
2012-10-02 12:00:00,11534.3,11294.611798851918
2012-10-03 12:00:00,11532.4,11391.46667060682
2012-10-04 12:00:00,11399.7,11380.65771718822
2012-10-05 12:00:00,11392.7,11345.692878686408
2012-10-06 12:00:00,11422.8,11323.62252251381
2012-10-07 12:00:00,11510.2,11347.86938833887
2012-10-08 12:00:00,11455.0,11314.62988824799
