datetime,value,predict
2016-01-31 12:00:00,1930.0,1928.3812045022992
2016-02-29 12:00:00,1900.0,1926.5013334992314
2016-03-31 12:00:00,1900.0,1930.312995928565
2016-04-30 12:00:00,1830.0,1935.25859634994
2016-05-31 12:00:00,1780.0,1934.0656977376614
2016-06-30 12:00:00,1830.0,1949.6672233888955
2016-07-31 12:00:00,1900.0,1958.9969760334525
2016-08-31 12:00:00,1970.0,1970.846363563337
2016-09-30 12:00:00,1930.0,1987.7346628035707
2016-10-31 12:00:00,1910.0,2022.7714495082018
2016-11-30 12:00:00,1900.0,2044.3776816004897
2016-12-31 12:00:00,1880.0,2061.2838007687287
2017-01-31 12:00:00,1940.0,2074.3870677436944
2017-02-28 12:00:00,1920.0,2067.573170101316
2017-03-31 12:00:00,1950.0,2054.7485946051083
2017-04-30 12:00:00,1910.0,2028.9454490839987
2017-05-31 12:00:00,1860.0,2013.0616623774781
2017-06-30 12:00:00,1930.0,2001.1358756561783
