datetime,value,predict
2016-10-23 12:00:00,8171.0,7801.919203407173
2016-10-30 12:00:00,8157.0,7887.6485440262195
2016-11-06 12:00:00,8180.0,7853.946150498902
2016-11-13 12:00:00,8378.0,7904.74174696546
2016-11-20 12:00:00,8086.0,8029.024425594678
2016-11-27 12:00:00,8624.0,8127.729307467763
2016-12-04 12:00:00,8408.0,8368.784280799033
2016-12-11 12:00:00,8643.0,8306.01485839389
2016-12-18 12:00:00,8586.0,8443.507304110823
2016-12-25 12:00:00,8856.0,8487.48109823879
2017-01-01 12:00:00,8908.0,8681.917465080453
2017-01-08 12:00:00,9137.0,8797.521014021104
2017-01-15 12:00:00,8873.0,8841.938674854575
