datetime,value,predict
2016-10-09 12:00:00,8624.177,8481.452539011512
2016-10-16 12:00:00,8443.2,8447.616111334431
2016-10-23 12:00:00,8390.94,8373.35717257393
2016-10-30 12:00:00,8266.24,8381.944112566922
2016-11-06 12:00:00,8299.13,8384.364627111521
2016-11-13 12:00:00,8283.85,8403.049816011533
2016-11-20 12:00:00,8356.8,8448.112605837163
2016-11-27 12:00:00,8416.68,8474.150845196862
2016-12-04 12:00:00,8466.06,8559.740420427732
2016-12-11 12:00:00,8541.06,8522.61550385688
2016-12-18 12:00:00,8572.49,8577.58482082505
2016-12-25 12:00:00,8732.67,8598.842060668336
2017-01-01 12:00:00,8749.33,8668.335411892733
