datetime,value,predict
2013-05-15 12:00:00,8798.2,8710.156193866265
2013-05-16 12:00:00,8890.8,8709.139572388882
2013-05-17 12:00:00,8865.8,8718.5970994726
2013-05-18 12:00:00,8952.3,8732.852722736547
2013-05-19 12:00:00,8962.2,8758.544276636747
2013-05-20 12:00:00,8864.4,8761.231687376228
2013-05-21 12:00:00,8642.1,8754.16361950025
2013-05-22 12:00:00,8581.4,8742.251545119652
2013-05-23 12:00:00,8610.2,8741.001543445112
2013-05-24 12:00:00,8787.2,8738.622623947538
2013-05-25 12:00:00,8924.6,8765.988002642607
2013-05-26 12:00:00,8801.6,8770.314273881464
2013-05-27 12:00:00,8991.3,8740.445619753978
2013-05-28 12:00:00,8902.4,8710.749967404612
