datetime,value,predict
1992-01-22 12:00:00,2156.0,2110.8405123772022
1992-01-23 12:00:00,2126.0,2116.4565092437433
1992-01-24 12:00:00,2113.0,2143.220747152779
1992-01-25 12:00:00,2119.0,2130.810915211278
1992-01-26 12:00:00,2112.0,2120.8907628775005
1992-01-27 12:00:00,2095.0,2146.0712547276858
1992-01-28 12:00:00,2085.0,2169.6855321568814
1992-01-29 12:00:00,2097.0,2178.310471029338
1992-01-30 12:00:00,2118.0,2188.9858238546094
1992-01-31 12:00:00,2126.0,2187.522861704717
1992-02-01 12:00:00,2122.0,2207.3759910611398
1992-02-02 12:00:00,2139.0,2203.4331404566265
1992-02-03 12:00:00,2134.0,2185.1967807443793
1992-02-04 12:00:00,2118.0,2180.0229717135076
