datetime,value,predict
2015-08-31 12:00:00,10660.0,10710.128607313934
2015-09-30 12:00:00,10610.0,10640.278302703746
2015-10-31 12:00:00,10520.0,10607.00990488458
2015-11-30 12:00:00,10480.0,10599.30184379398
2015-12-31 12:00:00,10490.0,10576.785980259683
2016-01-31 12:00:00,10420.0,10559.878597998502
2016-02-29 12:00:00,10310.0,10507.186905278328
2016-03-31 12:00:00,10220.0,10488.162516594637
2016-04-30 12:00:00,10110.0,10472.739338965766
2016-05-31 12:00:00,10010.0,10477.50609907698
2016-06-30 12:00:00,10000.0,10456.207789282205
2016-07-31 12:00:00,9930.0,10424.842177998575
2016-08-31 12:00:00,9910.0,10394.29425738385
2016-09-30 12:00:00,9870.0,10393.822190542349
2016-10-31 12:00:00,9910.0,10419.198809008783
2016-11-30 12:00:00,9930.0,10465.165243876516
2016-12-31 12:00:00,9980.0,10490.776103568904
2017-01-31 12:00:00,10100.0,10490.672812245304
