datetime,value,predict
2017-07-16 12:00:00,3427.0,3141.86306782084
2017-07-23 12:00:00,2655.0,2695.727172261758
2017-07-30 12:00:00,2957.0,2835.7360715487075
2017-08-06 12:00:00,3214.0,3115.3275243963753
2017-08-13 12:00:00,2609.0,3094.8998124129507
2017-08-20 12:00:00,1843.0,2824.8176446853136
2017-08-27 12:00:00,2775.0,2627.2938515308115
2017-09-03 12:00:00,3629.0,2834.565574119174
2017-09-10 12:00:00,3045.0,3161.219283720521
2017-09-17 12:00:00,2894.0,2907.7620765322317
2017-09-24 12:00:00,2500.0,2905.5526797373836
2017-10-01 12:00:00,3242.0,2933.604164690537
2017-10-08 12:00:00,3062.0,3025.4438964289984
