datetime,value,predict
2013-09-30 12:00:00,11134.71819,11153.281562698558
2013-10-31 12:00:00,11094.39137,11103.858897776394
2013-11-30 12:00:00,11063.94437,11089.334309979935
2013-12-31 12:00:00,11149.59477,11218.598987686313
2014-01-31 12:00:00,10954.54644,11041.499379629946
2014-02-28 12:00:00,11072.99994,11123.96081331915
2014-03-31 12:00:00,11135.47353,11163.324436922036
2014-04-30 12:00:00,11145.33963,11183.600128495156
2014-05-31 12:00:00,11146.65107,11203.33073397946
2014-06-30 12:00:00,11146.42058,11199.654593495356
2014-07-31 12:00:00,11151.86309,11213.832457319864
2014-08-31 12:00:00,11160.80932,11127.181249577687
2014-09-30 12:00:00,11142.77033,11303.381689236709
2014-10-31 12:00:00,11163.32486,11267.178888940743
2014-11-30 12:00:00,11189.69454,11255.148716638983
2014-12-31 12:00:00,11338.58535,11392.457570987546
2015-01-31 12:00:00,11102.15712,11220.235311261396
2015-02-28 12:00:00,11337.94986,11311.1078243821
