datetime,value,predict
2016-10-09 12:00:00,11374.106,11329.27609871905
2016-10-16 12:00:00,11419.08,11306.969657107484
2016-10-23 12:00:00,11304.46,11249.123755427026
2016-10-30 12:00:00,11312.03,11250.97599262745
2016-11-06 12:00:00,11412.35,11299.834176583005
2016-11-13 12:00:00,11481.37,11302.625705667568
2016-11-20 12:00:00,11381.15,11255.90745343927
2016-11-27 12:00:00,11365.37,11265.692614304371
2016-12-04 12:00:00,11386.84,11338.923438293274
2016-12-11 12:00:00,11445.25,11414.633545527311
2016-12-18 12:00:00,11290.92,11362.299811897106
2016-12-25 12:00:00,11301.3,11312.82729750422
2017-01-01 12:00:00,11310.58,11315.735738687847
