datetime,value,predict
2013-05-15 12:00:00,3099.2,2947.3058349086673
2013-05-16 12:00:00,3109.7,2268.2149601800857
2013-05-17 12:00:00,3134.3,3333.1921563124047
2013-05-18 12:00:00,3087.5,2875.5255338446473
2013-05-19 12:00:00,3037.1,3471.4790794995024
2013-05-20 12:00:00,3101.0,2741.919108908926
2013-05-21 12:00:00,3105.4,3332.4339094030424
2013-05-22 12:00:00,3127.4,3372.950848109981
2013-05-23 12:00:00,3223.0,3190.570358511597
2013-05-24 12:00:00,3201.7,4130.9846794815785
2013-05-25 12:00:00,3246.7,4246.694956133657
2013-05-26 12:00:00,3179.6,3803.883509208842
2013-05-27 12:00:00,3250.6,4084.2089329415703
2013-05-28 12:00:00,3284.3,3703.02486790211
