datetime,value,predict
2012-09-24 12:00:00,6610.7,6663.610850887955
2012-09-25 12:00:00,6500.0,6695.420450547866
2012-09-26 12:00:00,6653.1,6621.6765086915075
2012-09-27 12:00:00,6683.6,6583.325653726322
2012-09-28 12:00:00,6640.1,6646.179220465308
2012-09-29 12:00:00,6675.1,6672.504477629376
2012-09-30 12:00:00,6680.3,6663.671630877837
2012-10-01 12:00:00,6682.6,6763.61231216799
2012-10-02 12:00:00,6650.1,6797.087932095057
2012-10-03 12:00:00,6682.9,6732.608084472788
2012-10-04 12:00:00,6649.1,6732.567840463378
2012-10-05 12:00:00,6685.7,6793.318979947778
2012-10-06 12:00:00,6711.0,6828.086260196287
2012-10-07 12:00:00,6609.6,6822.749277553975
